source_id,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,radius_gspphot
138970027710178688,1.010904531690022,0.017987713,56.199722,1.0645212,13.139534,13.530762,12.572266,0.9584961,6128.7764,2.1501
138970199508865792,0.5878297316233347,0.05170936,11.367956,0.9448378,15.817085,16.290478,15.171139,1.119339,5009.381,0.9682
138971603962144256,1.074528165083154,0.096371315,11.149875,1.1142502,16.935284,17.709112,16.089903,1.6192093,4553.581,0.6797
138973429324108544,0.6085337290949309,0.031882312,19.086876,0.98853266,15.1529455,15.58566,14.549226,1.0364342,5610.148,2.0271
138975078591566848,0.5480024547665423,0.048793934,11.230954,1.0755435,15.852994,16.324352,15.214102,1.1102505,4826.114,0.9756
138975662707108864,0.9186726801660698,0.047165513,19.477636,1.0950726,15.866894,16.426334,15.16061,1.2657242,5102.3203,0.8937
138977101520313856,1.0188752678565878,0.07687101,13.254351,0.9439332,16.845638,17.44905,16.10944,1.339611,4405.411,0.5079
138979304839483136,1.061328498604334,0.10432891,10.172909,0.90430593,17.079527,17.833372,16.240953,1.5924187,4159.437,0.5509
138982569014604032,3.791415675087751,0.02272934,166.80713,1.0765404,11.506495,11.86223,10.979665,0.8825655,5949.4756,1.2166
138984390080610816,0.6754600501022202,0.045125216,14.968572,1.110684,15.554413,16.059263,14.89422,1.1650429,5017.31,1.0765
138987654255876352,0.33326454371193276,0.018790295,17.735992,1.211608,12.773163,13.4265585,11.994993,1.4315653,4762.3433,12.2213
138997206263015552,1.740721498722533,0.050828297,34.247097,1.0371728,15.883625,16.635292,15.049287,1.5860052,4431.083,0.6667
139000195560753920,3.813318621657902,0.18080033,21.091326,1.0426068,18.119892,19.870901,16.88899,2.9819107,3054.0886,0.2882
139001810467945216,0.8312142775038298,0.041212846,20.168816,1.0596747,15.187219,15.658359,14.554702,1.1036568,5236.207,1.0753
139006689550752896,0.5852555721294075,0.030001052,19.507835,1.0237722,14.768891,15.191293,14.173433,1.0178595,5706.049,1.4594
139009713208275840,0.6436773713209073,0.0385608,16.692532,1.3086243,14.852149,15.19955,14.330658,0.8688917,6295.7847,1.5342
139010537841448960,1.5235220987733449,0.05434633,28.033577,1.0308635,15.999831,16.660378,15.212513,1.4478645,4648.049,0.6471
139012633785475712,1.198443740234813,0.03317089,36.129383,1.0391655,14.983005,15.459486,14.34099,1.118496,5650.832,0.8752
139013767656998528,0.968391319245044,0.077573836,12.483478,1.0138958,16.704159,17.400911,15.916838,1.4840736,4541.615,0.693
139017237990545920,1.173678295744407,0.038553763,30.44264,1.0785449,14.957643,15.392895,14.339513,1.0533819,5341.4214,0.9683
139017959545069056,0.46334405232295434,0.03134197,14.783501,1.1305542,14.659693,15.292294,13.872658,1.4196358,5373.3496,4.8774
139018955977482240,1.7025406211088376,0.04824143,35.292084,0.9044706,15.819268,16.48924,15.017671,1.47157,4697.7124,0.8557
139019363998080768,4.0796214058787434,0.10016796,40.72781,1.0528227,17.112017,18.454502,15.950129,2.5043736,3450.364,0.4046
139019952409875584,1.4288065817262106,0.12716484,11.235862,1.0005252,17.534058,18.721157,16.460417,2.2607403,3648.6492,0.5099
139021017561754240,0.5682120903105012,0.030091133,18.88304,1.1258389,14.748273,15.065028,14.259808,0.8052206,6498.5596,1.3328
139021670396785664,1.444031514000623,0.044715084,32.294056,1.1153975,15.5210085,16.110245,14.788919,1.3213253,5108.809,0.6467
139024041218720768,0.6992869582856345,0.054813735,12.757514,1.019253,16.079584,16.595892,15.408646,1.1872463,4835.863,0.9464
139024140001861760,3.166538211162203,0.11593029,27.314157,1.0202451,17.197165,18.588926,16.059187,2.5297394,3560.905,0.474
139027992588629376,0.7382050949099574,0.030859096,23.921799,0.9825121,15.163253,15.549691,14.604537,0.9451542,5527.041,1.1187
139028400611645312,2.896693747414249,0.02367697,122.34225,1.0972915,14.182235,14.633994,13.396014,1.2379799,4901.2856,0.7175
139028714143128064,0.6775958498293904,0.024153259,28.054012,0.9441925,14.296514,14.833763,13.604685,1.2290783,5116.241,3.4182
139030157252135808,1.4938361567472616,0.07307319,20.44301,1.0303903,16.667688,17.508337,15.766214,1.7421227,4459.4497,0.6574
139031767863717760,2.2058296862941327,0.1769719,12.464294,0.9212181,18.276215,19.770718,17.129345,2.6413727,3453.0566,0.3624
139032283259773440,0.6913482920707453,0.055960722,12.354171,0.9711011,16.105337,16.584997,15.467005,1.1179924,5026.722,1.1256
139039949777582080,0.6110827980588991,0.016965805,36.0185,1.0867542,11.978588,12.595262,11.227035,1.368227,5039.5845,10.3977
139042286239774976,0.9473750052869051,0.042083852,22.511604,1.2691189,15.235337,15.681876,14.61624,1.0656366,4990.603,0.9878
139042767276109056,1.1186802603525405,0.044160135,25.332355,1.1016401,15.520665,16.062654,14.822546,1.2401085,4898.036,0.9588
139044377887882880,0.6038082319824428,0.05711839,10.57117,1.0014791,16.346687,16.874146,15.643015,1.2311306,5025.0225,0.6647
139046375048507520,0.7272920277149905,0.029118022,24.977385,0.98218304,15.03057,15.358416,14.52658,0.83183575,6098.7544,1.1799
139047130962747264,0.6294232731289073,0.056471832,11.145792,1.0417312,16.328556,16.777319,15.700403,1.0769157,4878.1226,0.9077
139047234041961728,0.8673107588586564,0.08384189,10.3446,0.9459012,17.108192,17.805225,16.302456,1.5027695,4161.778,0.629
139118771017873792,1.4190962730661147,0.04724749,30.03538,1.2240022,15.251597,15.813299,14.539405,1.2738943,5154.4326,0.8622
139127498391365504,0.7323304229645575,0.06644623,11.0213995,0.9696919,16.70353,17.171532,16.067785,1.1037464,4797.121,0.8823
139133614424790144,1.8474776824435644,0.016028278,115.26365,0.95005834,13.44235,13.869844,12.847395,1.0224495,5739.725,1.1275
139139313845867648,3.6560238941255085,0.022065308,165.69106,1.003568,11.121998,11.4501,10.624807,0.8252926,5899.201,1.4455
139140314574269824,0.8634864069307011,0.023906743,36.118946,1.040417,13.8134,14.124611,13.329936,0.7946749,6827.2554,1.5331
139143681828269696,0.528394497532177,0.048613906,10.8692045,0.9117696,16.009373,16.484056,15.366685,1.1173716,5092.389,0.9813
139144334663163648,0.4703127390175345,0.016142944,29.134262,1.0124319,12.810412,13.536775,11.986925,1.5498495,4633.733,10.121
139144472102110592,3.1122030790874056,0.11727109,26.538536,0.9505323,17.509424,18.982162,16.345043,2.6371193,3595.051,0.7068
139144850059230080,2.0673743486226273,0.022715949,91.00982,1.1161733,13.9774685,14.446916,13.341432,1.105484,5640.8643,0.8545
139148320392917760,0.5624185496356278,0.027779507,20.245808,1.0804073,15.01287,15.435849,14.410107,1.0257425,5818.8384,1.8788
139148423471997824,3.0594351879918493,0.037261013,82.10821,0.9826582,15.384665,16.324509,14.428202,1.896307,4198.0244,0.7507
139152095668331648,1.8477138611036918,0.08403122,21.988422,0.9982417,16.970232,17.902273,15.982739,1.9195337,3708.008,0.5458
139157838040435584,1.0213451402124558,0.023344435,43.751118,1.0305787,14.499819,14.912589,13.912544,1.0000448,6201.72,1.1228
137333061054618240,0.47391311164990146,0.04013869,11.80689,0.9434199,15.598997,16.011574,15.009966,1.0016079,5330.6763,1.0581
137339280167250048,0.6269113709188487,0.03930799,15.948702,1.025278,15.455248,15.860038,14.881119,0.978919,5441.6567,1.0548
137340242239907072,0.8053635383769144,0.02109738,38.173626,1.1254267,13.581583,13.940294,13.048818,0.89147663,5943.3936,1.9794
137341921572120704,0.8841992935082118,0.08746579,10.109087,1.0073574,17.141878,17.759043,16.388792,1.3702507,4388.6855,0.5152
137346358273256320,0.79962729223558,0.028670456,27.89029,0.9475601,15.0892935,15.528303,14.485014,1.0432892,5382.4844,1.1763
137348935253635968,0.467661234979679,0.032998845,14.172049,1.2899848,14.481323,14.961682,13.833308,1.1283741,5639.8857,2.562
137349411995044224,3.1140205912193966,0.03537642,88.02532,1.0674977,15.069083,15.896491,14.180737,1.7157545,4466.182,0.701
137352298212054272,1.83002424859989,0.016780514,109.05651,1.1367711,12.736309,13.056693,12.244946,0.81174755,6026.416,1.3301
137352680465196416,1.4952348881576851,0.06565589,22.773813,1.0733945,16.734463,17.59729,15.83582,1.7614698,4432.915,0.6669
138757680231634176,4.484572976599676,0.14596534,30.723547,1.0260779,17.894535,19.69572,16.63065,3.065071,3296.279,0.3281
138825545010413184,0.570081477262223,0.03812451,14.953149,1.2134761,15.144505,15.447836,14.6568775,0.7909584,6105.2026,1.3915
138836948147712512,2.237116487885199,0.18735436,11.940563,1.0086453,18.311459,19.687424,17.148779,2.5386448,3418.3972,0.3454
138842273907318016,0.4467669390880754,0.019340113,23.100534,1.147252,12.716219,13.310048,11.979446,1.3306017,5133.3267,10.6523
138857430847685632,1.8563281349295264,0.01523267,121.86492,0.93476284,12.010221,12.383595,11.462451,0.9211445,5919.9316,2.0003
138859453776962944,1.138110818673722,0.05643693,20.166065,1.039697,16.200207,16.775642,15.479503,1.2961397,4670.365,0.8191
138862756607078912,3.993770613251204,0.044170205,90.417755,0.99821705,15.6957855,16.855764,14.632139,2.2236252,3794.0598,0.6049
138864818191373696,1.5475177365184498,0.06472634,23.908625,0.98043066,16.435648,17.179743,15.602145,1.5775976,4516.4736,0.7142
138865093069294848,3.373471156885472,0.032443102,103.981155,1.3330854,14.439688,15.123175,13.615019,1.5081558,4538.2954,0.757
138868769561273344,1.393846067918975,0.025031725,55.68318,1.005824,14.380871,14.814516,13.780132,1.0343838,5769.44,0.9479
138870315749474944,1.2551868389273257,0.117920354,10.6443615,1.0916806,17.11932,18.126566,16.128574,1.9979916,3607.0647,0.7114
138874438918679936,1.3754229337393857,0.020189462,68.12578,1.0420998,12.599341,13.008151,12.020982,0.98716927,5979.3735,2.1972
138882994492863232,1.7670579030412197,0.020259859,87.21965,1.0812125,13.891239,14.34587,13.258244,1.0876265,5921.0044,0.9796
138883372449973504,2.456517293763834,0.02188273,112.25827,1.1612426,14.234335,14.787992,13.532524,1.2554674,5128.5776,0.7948
138883750407095296,0.45799615499276186,0.028079746,16.31055,1.1120682,14.856416,15.421404,14.136895,1.2845087,5563.6177,2.9573
138883956565513856,1.7248268229226762,0.050739754,33.9936,1.0942835,16.255653,17.074844,15.372706,1.702138,4390.71,0.7904
138885159156357504,0.5967371298778423,0.01824613,32.704865,0.9790242,13.8317995,14.396586,13.115992,1.2805948,5274.842,5.1524
138891859305388416,3.2935155238268625,0.12236696,26.915073,1.0087734,17.617474,19.13317,16.431578,2.7015915,3453.3298,0.4048
138892683939088640,1.6843120812133168,0.09535973,17.66272,1.0354974,17.172838,18.168299,16.193613,1.9746857,4177.004,0.6431
138894470645462528,0.33429821640565593,0.020139169,16.599403,1.0397034,13.816159,14.402382,13.086537,1.3158445,5238.444,8.4801
138895982473979520,3.5203280213403505,0.20244382,17.38916,1.1748292,18.005024,19.669653,16.788033,2.8816204,3371.6965,0.3734
138899555886731264,0.9814393491533482,0.020419842,48.063026,0.9903747,13.866852,14.2292,13.336192,0.89300823,5877.933,1.5242
138900930276244864,1.9216454004322059,0.016012155,120.011665,0.9938592,12.221138,12.659606,11.6147375,1.0448685,5531.4604,2.0451
138906221675934336,1.300417090428829,0.017293327,75.197624,0.90349144,13.2956295,13.679358,12.74491,0.9344473,5643.4536,1.6167
138913673444113536,1.3005261659515759,0.10426568,12.473195,1.084002,16.97188,17.795637,16.087069,1.7085686,4089.3904,0.5216
138914021336617088,0.8255026729053903,0.07318261,11.280039,0.94887626,16.76248,17.443417,15.971013,1.4724035,4587.9805,0.8476
138921271241384320,0.49242849429478786,0.04477154,10.998694,1.0626925,15.706013,16.170597,15.074577,1.0960197,5750.742,1.0288
138922989228285568,2.462475415238862,0.14521897,16.956982,1.0534964,17.86958,19.341341,16.70341,2.6379318,3480.3726,0.4421
138924810294412672,1.1721895126506214,0.080233015,14.609816,0.97988516,16.943605,17.720715,16.096792,1.6239223,4286.3013,0.5791
138924844654148992,1.5044136660338654,0.028508794,52.77016,1.0281346,14.961447,15.496519,14.268544,1.2279749,5463.8857,0.7653
138926798864131584,1.1511233784031678,0.015719099,73.23087,1.1072028,13.204431,13.644088,12.597791,1.0462971,5595.415,2.045
138939207024787328,0.9778434443754049,0.03420157,28.590601,1.0502157,15.292199,15.812475,14.612219,1.2002563,5563.627,0.9581
138944670223285376,0.8803301163857171,0.027974209,31.469347,0.94281256,15.065267,15.483796,14.47571,1.0080862,5874.9717,1.0282
138950373939843200,1.6529530963006898,0.0461771,35.795948,1.0676736,15.609527,16.348532,14.774472,1.5740595,4655.5337,0.7156
138950477019056896,2.3853170217746236,0.017799737,134.00856,1.0068666,13.1483965,13.601957,12.528179,1.0737782,5708.352,1.0554
138953358941710336,1.5443457723718026,0.12357534,12.497201,0.95805275,17.668036,18.84915,16.589172,2.2599773,4051.0295,0.7894
138954462748699264,1.0300470656293155,0.06765692,15.224563,1.0647734,16.24264,16.84345,15.499751,1.3436995,4968.968,0.6127
138956249455084672,1.098744798166579,0.02139108,51.36462,0.97637624,14.032037,14.480507,13.412803,1.0677042,5615.004,1.7048
138958684701210880,1.158144096186594,0.030595843,37.85299,1.0730366,14.924914,15.436446,14.243761,1.1926851,5217.226,1.0669
138959547989965952,1.9925698687644051,0.028520456,69.864586,1.0046209,15.005386,15.626709,14.252015,1.3746939,4808.3506,0.781
138963804302212096,2.2572746263073538,0.16084357,14.033975,0.94708854,17.819183,19.106596,16.727428,2.3791676,3701.502,0.6725
138965148627228288,0.6830355554253675,0.056441654,12.101622,0.928765,16.06761,16.56451,15.402491,1.1620197,4662.3086,0.8616
138966763535096832,0.5851253772103127,0.05206172,11.239071,1.1747116,15.712248,16.136307,15.120955,1.0153513,5592.4146,0.7733
138970508746364928,1.1140180484711597,0.055220965,20.173824,0.9791142,15.989032,16.61804,15.230695,1.3873453,4924.026,0.8254
138980060753846656,3.37778758439815,0.062749825,53.829433,1.0485513,16.349012,17.585835,15.260713,2.3251219,3842.7737,0.5666
138982152402028928,2.5992833884331192,0.09652986,26.927248,1.0744863,17.093878,18.289204,16.013872,2.2753315,3794.2932,0.4782
138987104500072832,0.7042773714464734,0.036000926,19.562757,1.2251807,15.115973,15.50364,14.554135,0.94950485,6134.4316,1.1119
138987722975351424,0.6717736728176958,0.029872874,22.48775,1.0063249,15.018856,15.488789,14.388733,1.1000557,5156.592,1.4436
138987757335088640,0.9899514078306055,0.027592715,35.877274,1.1056306,14.623653,15.141396,13.949023,1.1923723,5204.2476,1.475
138988032212992512,0.7743472859340547,0.028970934,26.72842,1.0613728,14.649396,15.120536,14.009877,1.1106586,5591.116,1.5765
138989681480425856,1.3121780412482267,0.038186643,34.362225,1.0494251,15.428017,15.969296,14.733842,1.2354546,5209.693,0.6942
138992636417788288,1.1509168762257327,0.043795872,26.279116,1.177104,15.669188,16.244907,14.938011,1.3068962,4591.4727,0.9121
138993667210072192,0.9863608470023033,0.065465145,15.066961,1.0277998,16.551682,17.23001,15.736428,1.4935808,4533.771,0.7902
138993976447710464,1.1799770568694696,0.040033236,29.474936,1.1187364,15.373887,15.86247,14.718193,1.1442766,5273.62,0.7457
138996244190489728,2.2016214930322104,0.11505437,19.135489,1.0695565,17.26032,18.408493,16.191563,2.2169304,3703.502,0.6822
138998305774628736,2.1879411540404567,0.049750075,43.97865,1.112058,15.974572,16.800224,15.087964,1.7122602,4308.007,0.7875
139000848395272704,1.2508203188900884,0.05140382,24.333218,1.2188885,15.829797,16.456451,15.0667715,1.3896799,4461.6606,1.1685
139001501230303488,0.9049438047825551,0.07007932,12.9131365,1.0036843,16.63519,17.356443,15.822153,1.5342903,4571.2065,0.6967
139002978699030272,0.879093013549631,0.023572065,37.29385,1.126833,14.311258,14.719103,13.728189,0.9909134,6047.2583,1.4321
139005040283327232,0.7747976250020477,0.057943854,13.371524,0.9727456,16.329588,16.847118,15.675154,1.1719646,5045.4253,0.676
139011426898544768,1.5815419659957224,0.11011029,14.363253,1.056633,17.416624,18.403194,16.474648,1.9285469,4365.8257,0.6858
139011809152312320,0.6926387090436364,0.035744555,19.37746,1.0784072,15.0731,15.487185,14.484385,1.0028,5958.5264,1.1905
139014626650456960,1.1340773837894,0.021460216,52.845573,1.183318,13.671052,14.065746,13.10173,0.96401596,5662.1167,1.6003
139020742683851776,0.7366425759837648,0.041168675,17.893278,1.0585603,15.498785,15.910342,14.9040365,1.0063057,5694.8643,0.8192
139023899483649536,1.083752764780877,0.06903857,15.697787,1.0619919,16.485641,17.160582,15.705768,1.454814,4315.951,0.8333
139024900212172544,0.665514422704029,0.057263225,11.622021,1.0052345,16.204859,16.680124,15.56584,1.1142845,4847.3667,0.9088
139025273872977920,2.604985176908294,0.015802287,164.84863,1.0687662,13.327608,13.789397,12.695961,1.0934362,5461.9517,0.9438
139028439265224320,2.125403873820843,0.016059987,132.34157,0.892868,9.197824,9.829639,8.433776,1.3958635,4969.2676,10.5018
139030771431491968,1.8654662311762076,0.1495315,12.475407,1.0640782,17.847288,18.942421,16.828194,2.1142273,3784.5864,0.3893
139031359842881408,0.8895971838834971,0.06697028,13.283463,1.078108,16.346241,16.986158,15.5868025,1.3993559,4632.2856,0.772
139031772159732224,1.0971242661439868,0.086939335,12.619423,1.0318631,16.969486,17.694477,16.153023,1.5414543,4237.9077,0.5636
139033210972801280,1.0698404770525118,0.07241846,14.773035,1.1826718,16.343811,16.847492,15.6004,1.2470922,4685.787,0.6714
139039125143727360,0.6760670056107412,0.024359455,27.753782,1.0258594,14.308257,14.644207,13.8008375,0.8433695,6429.1265,1.4836
139047543279610752,0.6613914887689043,0.02222005,29.765524,0.99585617,14.254125,14.647732,13.689827,0.9579048,5672.0596,2.3293
139134232900069632,0.7483590665116469,0.029575959,25.302952,1.0242287,15.099965,15.527164,14.503503,1.0236616,5796.7944,1.0789
139137565795206784,3.9824357191141164,0.16570818,24.032824,1.0472167,17.368326,19.120676,16.13078,2.9898968,3414.8354,0.4269
139139043263463680,0.8654145948739004,0.021283405,40.661472,1.0168165,13.848696,14.243735,13.279929,0.96380615,5774.117,1.7362
139144403382637952,0.5757639443855481,0.04620525,12.461008,1.0426525,15.746925,16.189646,15.126108,1.0635376,5692.0107,0.8642
139145189360887552,3.7824426726899962,0.08234583,45.93363,0.9654685,16.925842,18.329393,15.778151,2.5512428,3600.9648,0.4883
139148213017873024,1.945703715997145,0.15506415,12.547733,0.98510873,18.217182,19.602303,17.062977,2.5393257,3391.0986,0.5442
139159143710503168,0.7564604766880714,0.059470944,12.719833,1.0109092,16.48559,17.109087,15.721601,1.3874865,4641.913,0.9129
139161445812950272,1.7375428366303614,0.08786466,19.775219,1.0191185,17.113226,18.138546,16.071983,2.0665627,4375.1685,0.6837
139162442245361536,1.1401741135202001,0.071544126,15.936656,0.9528766,16.862906,17.675097,16.00375,1.6713467,4542.857,0.7187
139163438677769984,0.790015683282875,0.037517704,21.057142,0.99539614,15.116083,15.556265,14.5108385,1.0454264,5424.7983,1.1175
139163576116720512,1.5274545941153184,0.08574034,17.814888,0.90681803,16.787731,17.790806,15.812317,1.9784889,3763.0278,0.7451
139166256176284416,1.315032460813299,0.09372302,14.03105,1.0393058,16.993364,17.895046,16.086176,1.8088703,4490.795,0.7311
139167321328172928,0.7913594651266035,0.054925017,14.407996,0.9150259,15.85962,16.33371,15.221101,1.1126089,5300.689,0.6944
139172367912960896,0.7503248321694889,0.07333301,10.231748,1.0058552,16.866106,17.466654,16.136997,1.3296566,4868.3096,0.6039
139176903398460544,4.363107754205289,0.24353707,17.915579,0.93520296,18.689306,20.42245,17.362974,3.059475,3135.5127,0.2506
139177354371684992,0.25479004478130235,0.01730921,14.719913,1.0860565,13.462181,14.197821,12.626215,1.5716057,4851.7646,23.3992
139179828272837504,1.6255807393312018,0.04547224,35.748863,1.041488,15.727794,16.440807,14.915432,1.5253754,4609.786,0.7717
139180859065108224,0.8818399434471295,0.026990363,32.6724,1.0073159,14.741889,15.1899185,14.121193,1.0687256,6016.433,1.2192
139182955009651328,0.7770970451720373,0.028244061,27.513645,0.97624564,14.252793,14.605039,13.721902,0.88313675,6935.325,1.4358
139187181256946944,0.5033020778680389,0.031712294,15.870881,0.8874152,14.2864685,14.520099,13.920738,0.59936047,8429.055,1.1904
139188693085325312,0.8171144108987453,0.065335944,12.506353,0.9889243,16.068224,16.544552,15.43586,1.1086922,5047.01,0.6449
139206525790321664,0.518384094825538,0.037125334,13.963082,1.1092737,15.426321,15.84113,14.850457,0.99067307,5567.801,1.1875
139212401305617280,1.3465896080346265,0.029275604,45.99699,1.1765853,14.437362,14.924887,13.781978,1.142909,5844.3604,0.9993
139214016213311872,0.9892254752896723,0.039506573,25.039515,1.0945072,15.059711,15.577233,14.375027,1.2022066,5925.345,1.0049
139214737767646592,0.27534461276252487,0.018750925,14.684322,1.0686489,12.748897,13.533951,11.883825,1.6501255,4779.328,20.1214
139217344811214080,1.9285733317429508,0.14713785,13.107256,1.0208863,17.932764,19.15266,16.821323,2.331337,3677.7183,0.4477
139218620418220288,0.4460223512406449,0.042944178,10.386096,1.0567907,15.695735,16.121395,15.084149,1.0372458,5745.11,1.0938
139218723497435008,1.2415438380448929,0.017608024,70.51012,1.0825891,13.581771,14.0046215,12.990404,1.0142174,5915.6045,1.4989
139222223894183936,2.047296095411028,0.1083507,18.895088,1.0916531,17.240683,18.3844,16.207441,2.176958,3576.9358,0.504
139229443735803264,0.6730857324561661,0.035429873,18.99769,1.1170403,14.8870945,15.318073,14.288122,1.0299511,5652.8145,1.5801
139230268369521408,0.8662670154589293,0.050963722,16.997719,1.0425969,16.015799,16.51686,15.359591,1.1572685,4821.2915,0.9066
139234494617309312,1.3003404104151113,0.020666108,62.9214,0.91982263,13.981436,14.39988,13.388652,1.0112286,5709.2793,1.2741
139237243396332160,2.683236987505568,0.02658955,100.913216,0.972565,14.349153,15.003893,13.577106,1.4267864,4692.4443,0.8637
139240060894884736,0.47718358624981616,0.043996006,10.846066,1.0419936,15.7986765,16.261065,15.174886,1.0861788,5782.1167,0.9758
139245554156176384,1.324140384723204,0.014561001,90.937454,1.0662811,12.290977,12.896183,11.549421,1.3467617,4899.4937,4.3356
139246383086762496,0.3208120169813672,0.029445045,10.89528,0.96292126,15.039199,15.593028,14.331125,1.2619028,5189.9336,3.5649
139247065985145216,1.1222036357595069,0.08749614,12.82575,0.932655,17.103382,17.912605,16.235197,1.6774082,3891.916,0.6166
139247482598413824,2.270503263954009,0.017181989,132.14438,1.0345678,13.292969,13.767053,12.647848,1.1192045,5902.7095,1.0592
139247997994498048,0.5855363212906579,0.03836166,15.263581,1.0444382,15.528727,15.960371,14.923626,1.0367451,6144.135,1.0505
139251056011177600,0.588591789093101,0.05872174,10.023405,1.0057863,16.584293,17.078037,15.937953,1.1400843,4756.451,0.6793
137339585109844864,0.5905694649331129,0.05894956,10.018217,1.0018644,16.444675,16.84381,15.864217,0.9795923,5123.0034,0.6278
137340276599650176,0.5286453553006332,0.03875834,13.639525,0.95481896,15.587063,15.943416,15.067313,0.87610245,6251.188,0.9937
137340860715191552,1.7501702561971988,0.040535133,43.176624,1.0563403,15.403451,16.016058,14.651928,1.36413,4722.3906,0.7709
137349480714525952,0.5233761457165654,0.036068372,14.510668,1.124199,15.175623,15.532374,14.633834,0.8985405,5927.1475,1.2547
137351099917245184,1.7351576287962371,0.08771843,19.780993,0.9580044,17.23568,18.235716,16.260395,1.9753208,4098.8843,0.5914
137351748456252160,0.43142217673436256,0.01624015,26.565159,0.99447227,12.812659,13.397351,12.086358,1.3109932,4930.7236,7.85
137354432811841792,0.7764134667879324,0.049176153,15.788414,1.081991,16.075277,16.558813,15.425336,1.1334772,5054.388,0.9079
137356253877897472,1.0099459763302239,0.098701164,10.232362,0.9935993,17.1822,17.973501,16.33992,1.6335812,4110.5073,0.4953
137356975432404608,0.8337016393250797,0.06310929,13.210442,1.015691,16.66638,17.454449,15.808834,1.6456146,4543.059,0.7129
137357971864813568,0.6072690229052112,0.029503055,20.58326,0.89650506,15.035748,15.372994,14.526128,0.8468666,6460.3813,1.2731
137359655491990016,1.4593058177645932,0.019904977,73.313614,1.1743027,13.859173,14.281037,13.266865,1.0141726,5918.3135,1.1552
138764178517528192,0.4648752071213232,0.01899823,24.469395,1.0711694,13.404232,14.159457,12.562319,1.5971384,4563.764,11.1751
138765965223904640,1.7354750014914802,0.02295776,75.59426,1.159489,13.556141,13.97829,12.958719,1.0195704,5881.4707,1.1445
138833997506226048,0.5915044977224102,0.033856783,17.470781,0.97089475,15.176943,15.837183,14.390541,1.4466419,5118.983,1.8386
138835887291826048,0.6920193392751662,0.03736265,18.521688,1.0266504,15.480678,15.974345,14.816764,1.1575813,5062.4746,1.0974
138837261681358208,1.0363203637773128,0.03280786,31.587564,1.0771378,15.184279,15.686122,14.511849,1.1742725,5796.2344,0.9396
138840525856590848,3.6198975571643155,0.16528502,21.900942,0.9924275,18.293436,20.009148,17.09269,2.9164581,3361.1643,0.2827
138845950399705216,2.8381053395257867,0.15224755,18.641386,1.0020695,17.973751,19.41082,16.77524,2.63558,3466.7554,0.8001
138847913200141440,1.4334229650720876,0.022325164,64.206604,1.1088636,14.1945505,14.646914,13.573974,1.0729399,5822.322,1.033
138849665546774144,1.542374020244411,0.039458606,39.088406,1.0406661,15.450731,16.098156,14.681262,1.416894,4822.3955,0.8603
138849802985712512,2.234633375522057,0.017882392,124.962776,1.1360162,13.069599,13.470976,12.497389,0.97358704,5828.407,1.0646
138852276886889472,0.7414910441855181,0.032884616,22.548264,1.0389477,14.925399,15.328306,14.352492,0.97581387,5983.2285,2.0424
138853513837436928,1.098744531543365,0.06305045,17.426435,1.0185152,16.449154,17.099741,15.672519,1.4272223,4653.456,0.6881
138854853867216640,0.9062429709780366,0.028460957,31.84162,0.9251598,14.547026,14.921344,14.005395,0.91594887,5907.8643,1.188
138855541062110464,1.7077478191368083,0.13285778,12.853954,1.0695392,17.741955,19.010963,16.658827,2.3521366,3569.2466,0.4893
138858186761908352,1.2350908384558315,0.07183777,17.19278,0.895247,16.742159,17.469393,15.923635,1.5457582,4500.3955,0.6529
138858667798248576,2.059606987714553,0.09823549,20.966019,1.0682881,17.263865,18.478018,16.202282,2.2757359,3920.555,0.5848
138861309202818432,3.209567606168943,0.25780532,12.449579,1.048295,18.72681,20.37576,17.447678,2.9280815,3172.9548,0.2965
138863095908776064,1.9356613316300582,0.018314244,105.691574,1.0044699,13.736364,14.185018,13.121629,1.0633888,5797.6406,0.976
138867738769084288,0.9424557169450399,0.024395365,38.632572,1.0780861,13.798578,14.233125,13.204141,1.0289841,5811.3687,1.8004
138869662914461056,4.429374069314182,0.03250014,136.28784,1.137339,14.885738,15.977716,13.843417,2.1342993,3834.4917,0.7034
138872446053220096,0.5328812841356796,0.024441259,21.80253,1.0685315,14.174085,14.5441065,13.627862,0.9162445,5974.163,2.8419
138874267119987968,0.8844130807094107,0.03423705,25.832048,0.97907037,14.880175,15.298267,14.28545,1.0128174,5895.669,1.174
138878459007444864,5.206401539854629,0.022779059,228.56088,0.8960487,11.106075,11.431996,10.609752,0.82224464,5781.3774,1.0119
138881860621513600,3.0967126344785005,0.11026587,28.084053,1.0023016,17.653482,19.347717,16.434141,2.9135761,3434.5273,0.5153
138882135499407744,0.7874228510385176,0.03184181,24.72921,1.1313208,14.9925165,15.466902,14.349832,1.1170702,5932.3237,1.2521
138887113365776256,1.005359837684939,0.07385968,13.611754,0.9612259,16.868979,17.553425,16.079182,1.4742432,4536.435,0.55
138887667417255168,0.8051923810212733,0.073113404,11.012924,1.0108405,16.754555,17.367563,16.016924,1.3506393,4581.4365,0.85
138894642444148864,1.0949593021932793,0.033763964,32.42982,1.0828103,15.346683,15.789011,14.735218,1.053793,5283.1245,0.8693
