Exponent,Intercept,R2,RMSE,Neighbours,Experiment,CentreIndex
0.45538170598949823,-0.5151853522983734,0.1335712642530248,0.08839281231443324,50,104,9985
0.8062497393140269,-3.489514206969815,0.22785815668765586,0.10625543289682433,50,105,2181
2.1399948555425636,-13.804818508894154,0.8169733884107551,0.1700585720894135,50,106,12874
0.3033472430338081,0.4501757844789247,0.07618603710583227,0.12463091097439093,50,107,15166
1.3794742999104543,-8.072129006872487,0.5639091601471372,0.15946225871723788,50,108,19000
1.778376813182855,-11.449357756257498,0.4820564388822359,0.19233369373258186,50,109,6515
1.7195810180075646,-11.158517456494888,0.7996145322205173,0.12000376413256532,50,110,5704
1.607528304083658,-10.244313226033114,0.9059275775232722,0.11495850262136925,50,111,10976
1.0731297847023478,-5.485645774948899,0.7497916124020648,0.09634556224871475,50,112,13855
1.6147335530387523,-10.03780916368263,0.8047575820743167,0.10022935294716681,50,113,19849
0.9356083805360178,-4.796451510544984,0.41560224549413094,0.1110652907785672,50,114,500
1.5064647865453924,-9.277496180283872,0.7505061690458389,0.12163106194365333,50,115,4766
0.7266743081119169,-2.413370511338753,0.42743593925665824,0.162881845939204,50,116,5247
1.7605626189168646,-11.183299789607672,0.703693961537182,0.1230201162582415,50,117,5107
1.8297706611755846,-11.911542175060156,0.7110402492401415,0.11552048918037107,50,118,9274
1.6315331784385991,-10.278294587494683,0.25791658289188124,0.1373324450681837,50,119,17458
1.858294038821426,-11.599962732324475,0.9078334125197429,0.07629865281430777,50,120,619
1.9883469635660174,-13.617016929999366,0.2722369199078244,0.15300495778505105,50,121,16316
1.7371340291078545,-11.51614271462769,0.8817247829827548,0.15713974840383788,50,122,12353
1.1523673972479966,-6.173071703136158,0.6190414845750324,0.1215577141303055,50,123,12303
1.2191815450045846,-6.837118060385099,0.7482405622251258,0.06794134454760387,50,124,13566
1.2620552976975943,-7.210129153424186,0.7733477693297794,0.09176494796523967,50,125,2308
0.7527359070385675,-2.5953828131848447,0.45179253180847456,0.148224653418483,50,126,14934
1.9689159631372473,-13.261867827544133,0.717591749365876,0.1520114674466014,50,127,4962
1.3578059118208186,-8.409695341074046,0.5339143659217653,0.14302028937939915,50,128,10331
1.2740562392022683,-7.42964112869447,0.8567166858534994,0.17846377131715718,50,129,13537
1.6656431427852265,-10.7757863457275,0.9654810349707114,0.08082315714985276,50,130,12078
1.1085199393054108,-5.79223025927575,0.6049777392634781,0.11430137579889225,50,131,6462
1.2820003147871541,-7.335137689317307,0.7379800997359394,0.09895110658040585,50,132,7921
1.8052122707722635,-11.327807024291522,0.4530771956280688,0.20638229658579427,50,133,9530
2.338066880766413,-16.240802750729515,0.25203720939513263,0.17439086544691976,50,134,825
0.5811896642229041,-1.9134140172514962,0.3607489904240522,0.09342839875513258,50,135,14520
1.1926618143349768,-6.5821364601862795,0.8666634428980541,0.13283961911283726,50,136,1999
1.1724612102493963,-6.655797445391635,0.13227744672136188,0.1532771436700765,50,137,9171
1.5162937691673637,-9.517806091608781,0.9633717113693873,0.11285658725480904,50,138,13099
1.818550089905824,-12.162892832458953,0.9376324308548538,0.1017697876706294,50,139,1607
0.5020855324161084,-0.9459586826376394,0.07809178447819964,0.12823613681491627,50,140,19911
0.7864903131424533,-3.280133359654745,0.05591402269790802,0.18060147523385547,50,141,7544
1.4397260382567416,-8.549683580397515,0.7390387729222119,0.15010910450310241,50,142,316
1.7082830283609014,-10.783695490808705,0.7349819353083773,0.1222297403380857,50,143,13172
1.3000105159742075,-7.685151820710049,0.845344328740572,0.20789915634972644,50,144,11151
0.6027830303198422,-1.6790686412508173,0.08250938917245187,0.1625484918426078,50,145,12806
1.9745915581421691,-13.165017554985694,0.9733267575707332,0.0769520011325003,50,146,15020
2.7838275876558307,-20.110514118938486,0.8391299908863376,0.09583224263972974,50,147,9512
1.507350283770547,-9.383353507872823,0.9390491139721728,0.1037287524600586,50,148,16535
1.7061523022415903,-11.179808323355296,0.9164870641248355,0.11986667231154942,50,149,7402
1.5075900616266844,-9.323604940711054,0.8094660660223887,0.10523077370214831,50,150,10904
1.0024341498970735,-5.0094526095229615,0.6955494571292757,0.20095142315258627,50,151,3170
1.4379654881811914,-8.583732130080222,0.7962749701320136,0.13655866278979956,50,152,12398
1.5310009167114582,-9.497316309699578,0.7640334871005614,0.12930087958687017,50,153,5231
2.4182410912137495,-17.010394772543574,0.7667561364315795,0.1344148084390027,50,154,13934
2.0033408438614027,-13.398775694438052,0.7928099896483811,0.12494293995339716,50,155,16021
1.8928111061162718,-12.859113027259172,0.9218607038452665,0.11481796024547351,50,156,17179
2.7677638075172024,-19.45160863656183,0.7331087500073266,0.1385904510156076,50,157,18581
1.3182504297528612,-7.6342342315730916,0.7970079410790246,0.1289399078733537,50,158,2445
1.99205173584788,-13.309501808614673,0.9371324608345512,0.08513507755057305,50,159,2759
0.4882663584171342,-0.7636784999105721,0.08731612327030391,0.11716317985435845,50,160,18523
1.8593508854343983,-12.193558905962572,0.597515335355875,0.11949786524089288,50,161,7616
0.5929819883726387,-1.371048116642748,0.18049585569488424,0.1300450544588725,50,162,520
1.513693908846668,-9.17329333986551,0.5838782419940518,0.15579906106439742,50,163,5739
0.8261215575453904,-3.702703291741627,0.25300446429724177,0.12337237807859984,50,164,16723
1.0037154801067236,-5.163788795338435,0.1634393966184955,0.1200036299060289,50,165,7099
1.51003149049106,-9.409519239904931,0.9304056363012108,0.10560786492893182,50,166,1534
1.9232921587669969,-12.363089110292757,0.9140169580366531,0.0972947495578831,50,167,14442
1.254308833131506,-7.164832626362081,0.4339155061002833,0.1911683699084711,50,168,3892
0.6829806923930787,-2.4985157081580676,0.11641295108002792,0.18122191149779163,50,169,7056
1.084614961029061,-5.617547543146829,0.8907052726583615,0.10298487375625932,50,170,77
0.8066872252212341,-3.558858388276082,0.17307832319491712,0.2102256911950111,50,171,12039
1.241157345511342,-6.951413323784282,0.6727827595857783,0.13911473836627022,50,172,8905
1.945868448302667,-12.749606768088135,0.7187382925216894,0.11484512610756388,50,173,17340
0.7204022176815789,-2.7629686131361106,0.11512930926197551,0.12755087436250498,50,174,6687
1.768536044298353,-11.854978787832426,0.8571057713678418,0.16874480191835672,50,175,4092
0.82596961279438,-3.3476367165452494,0.37906512643162216,0.18148868630591639,50,176,3319
0.7527077476772318,-3.1844888667971083,0.3157715830973614,0.1300773911678139,50,177,4003
1.4693973720252431,-9.105299484288961,0.8163305782145543,0.1116477982443163,50,178,9021
0.7871240280167666,-2.98986309594767,0.5343755883255914,0.18648616328376275,50,179,1743
1.6170191656499184,-10.244045810162989,0.7829662161251583,0.13467854152074252,50,180,8047
1.0577342970636776,-5.528880673684406,0.7746837128911964,0.1905434052320197,50,181,17093
1.174409900025174,-6.588359040418602,0.3104811636905983,0.11872012851664573,50,182,15353
1.7549435037241532,-11.590307719053287,0.9141817198307469,0.10999497913568537,50,183,12745
2.1661649842054262,-15.05476462387913,0.8727148817012182,0.14180790523759995,50,184,17862
0.40874581381893105,-0.26734637502433234,0.18796054504770476,0.07984926286009801,50,185,15604
1.3228230730887234,-7.710153687134068,0.8215364787893019,0.11468001571871614,50,186,13051
1.3060017130281956,-7.497476122604432,0.8452711917889851,0.09468756057543062,50,187,17261
0.883969172285903,-3.820487511193794,0.40890545131251377,0.20312910332953743,50,188,2488
0.7686087450265874,-3.07788141621502,0.12920905401460947,0.15491714323567368,50,189,16365
1.9640721281965885,-12.8402856167406,0.8255828869828226,0.1799285025201347,50,190,5907
2.986678382763947,-22.465638300176472,0.695879424254175,0.21840567757013285,50,191,14661
1.3445146237759373,-7.8531202135680935,0.6658707095870671,0.16271888234145995,50,192,18266
1.6601482125340865,-10.669846896408561,0.9275423731413452,0.09687308543186852,50,193,9920
1.3003034677549001,-7.446859410916658,0.5569345779278793,0.1456542313324159,50,194,1774
1.5910226307261834,-10.146379818879707,0.9495709207194254,0.10738682987839784,50,195,7404
0.19463354205510963,1.291032076269477,0.03243218323802988,0.13587380191050955,50,196,8137
2.0710963384926195,-13.65451662405436,0.8903569879062436,0.11504759344676833,50,197,18734
1.6243811803116595,-10.476982366742266,0.8443201836165501,0.12459087233571467,50,198,18850
1.1638235718809073,-6.5504741674600515,0.08958506624120088,0.16914569703244245,50,199,11369
0.21562350300507613,1.390589745340576,0.02767499659956285,0.11743677223488543,50,200,19013
1.7542853164577425,-11.247274681913094,0.7472563918565414,0.1359343811192096,50,201,8725
1.3159639633394218,-7.882496229374232,0.14748903731270424,0.16017958657997203,50,202,8224
1.8893883614534082,-12.479622306313775,0.9273915583113493,0.09071444163084535,50,203,16730
1.5654631115392597,-9.67593532247863,0.8104359001945423,0.0999983473774566,50,204,13347
0.7200692127639183,-2.794072079071376,0.3670509827834654,0.0934137362051926,50,205,10447
1.891102327354261,-12.233864634696513,0.7817432427334503,0.10514158868352008,50,206,9134
1.6054358720395503,-10.122698452983974,0.7169049400384729,0.13569619214405468,50,207,14112
0.6756791856924446,-2.555019633500367,0.3580763498414832,0.11179709719323347,50,208,15069
1.3265767979605532,-7.922602068541817,0.3710052288929606,0.1796786678764836,50,209,9811
2.194966186126119,-14.668208575825542,0.9114846324844581,0.07446137588658873,50,210,631
0.8308386512425748,-3.907600350913605,0.4247137173376342,0.1259825640085609,50,211,2036
0.7981339035412371,-3.4328029937272695,0.07011417944074971,0.18854508827895228,50,212,2883
1.659068788590717,-10.890005501061816,0.8432262154468086,0.132111616243797,50,213,9241
0.4532527871769002,-0.8889977287302915,0.19123176519136553,0.11329319176256462,50,214,12283
3.0294022044122495,-21.94525166823978,0.5646664738635647,0.1710630154925014,50,215,16075
2.0380580092987906,-13.628254697751949,0.9658126593112928,0.08405769986223763,50,216,4651
1.4975493334295786,-9.455390863461115,0.2650532383699262,0.14230003676969713,50,217,15731
0.8884514450745981,-4.004747817504613,0.3470629486318828,0.20852586514215876,50,218,13321
0.17604786104720155,1.9623558194420239,0.004021988989228453,0.1527184701930102,50,219,1033
1.4922901422524557,-9.37192557814258,0.9589273032220108,0.16294865795838287,50,220,7024
1.3767640066999882,-8.451036538620931,0.8288512144800086,0.23176194686778462,50,221,6053
1.6967640275042595,-11.069679031830166,0.17127690406473095,0.1513808985700449,50,222,17732
0.659896243985481,-2.4065981441818045,0.1461560374862897,0.13664836580268072,50,223,18423
1.9080277348316004,-12.772258522455914,0.9273908224522192,0.12573464010039245,50,224,16385
1.7848566930883116,-11.517881335333351,0.7505620008806815,0.10452842799469371,50,225,10560
1.1547291405869031,-6.266786867913119,0.8297271651371947,0.152768579592853,50,226,9856
1.45940230060052,-8.780731599145613,0.6869891728307026,0.09823461565935912,50,227,6229
0.4013401144388514,-0.32600946471318126,0.10834297885111333,0.11985182792238429,50,228,15457
2.0494094904816684,-13.568165496851494,0.8596497322992288,0.09584453533966071,50,229,1725
0.6563785138366786,-1.7611757833093016,0.46531354461952956,0.13546527143734094,50,230,5422
2.1095871313161823,-14.372819035795498,0.6056737571899322,0.17930887842291007,50,231,2704
0.6002720615900902,-1.8594634727658077,0.2804440127990655,0.08582249454050568,50,232,9885
1.3620376881261107,-7.888598554008657,0.5979427601278771,0.14338013055437054,50,233,5995
2.471628692440211,-16.071423687835157,0.8036577520753868,0.24774894177975462,50,234,3949
1.1615358894125392,-6.446710717878447,0.8246539823974032,0.17399875477569582,50,235,7528
0.7871402623936617,-2.93997763846993,0.6474816774715939,0.1199844099817882,50,236,17217
1.5549688958282697,-9.740410519239422,0.5479774752320241,0.17779724865036275,50,237,11160
0.40176811628297604,-0.3908363508305883,0.14030576752665846,0.11374663843036939,50,238,16461
0.8839598613717896,-4.473132999504948,0.6138008918247437,0.0672672833958037,50,239,18278
