temperature_K,radius_m,distance_m,flux_proxy,logT,logR,logD,logF
5609.3413,566299800.0,9.72926925735962e+18,110363.7643610222,3.748911865432448,8.75304640824685,18.98808022265128,5.042826505266176
5411.859,453039840.0,4.613585519586929e+19,4130.863288589365,3.733346473010646,8.656136395238795,19.664038575308215,3.616040822187015
5747.4756,603450180.0,4.280342248141425e+19,5920.121587042245,3.7594771362165926,8.780641421170392,19.631478495774097,3.772330626324147
9071.967,3546191610.0,1.0613078004442338e+20,24711.597584256662,3.957701461771057,9.549762197964693,20.025841356237084,4.392900823087189
9853.713,1370529000.0,1.017989113335926e+20,16490.938357851894,3.993599908828736,9.136888229519244,20.007743133557305,4.217245368321448
6660.233,1000973160.0,6.188803826608219e+19,10808.452941311029,3.8234894226904586,9.000422432504124,19.79160671659622,4.033763536031579
5848.918,533601900.0,5.523496186020373e+19,4340.80461059444,3.767075532733274,8.727217367306631,19.742214058463833,3.6375702377045327
4712.5596,618964290.0,3.5443324219172344e+19,3696.5649005139,3.673256855794739,8.791665593925915,19.54953444747967,3.567798335499755
9259.546,1610406360.0,7.423474563882854e+19,37676.20142469976,3.9665896935363225,9.206935477049159,19.870607224783825,4.576067110058952
7312.48,1109502360.0,6.167073211325096e+19,14566.616287836983,3.864064691274645,9.045128230348007,19.790079104107473,4.163358680240308
9337.52,1517808690.0000002,2.9901663502160544e+19,182140.82624216485,3.970231545038217,9.181217034989455,19.475695349853286,5.260407302326565
3433.1343,578196270.0,1.143328638552684e+19,1129.4762420610125,3.535690792825135,8.762075285668015,19.058171082009828,3.0528771001963384
7355.7866,1207596060.0,6.757452259187105e+19,14488.366593192048,3.866629121356309,9.081921687389276,19.829782986128833,4.161019426220013
9123.91,1619659170.0,7.703396471781017e+19,21679.142685486408,3.960180992661587,9.20942363419609,19.886682250331113,4.336042103773898
4398.7246,523653390.0,2.4106756182105936e+19,1756.641218864371,3.643326772059971,8.719043919391924,19.38213877541312,3.2446830690772304
9169.469,1316194830.0,3.138987707637333e+19,119409.4811182978,3.9623441865918276,9.119320180562989,19.49678961499417,5.077038811164255
4190.608,455405220.0,2.2406296035559576e+19,1507.9756896244198,3.6222770377369327,8.658398004329635,19.350370069642185,3.178394340242595
5306.3433,755182349.9999999,2.0597892483878425e+19,31413.42785274172,3.7247953437376506,8.878051831148088,19.313822786900946,4.497115329467711
3262.7437,197717940.0,1.1742322673642996e+19,626.4506536630238,3.5135829597678074,8.2960460769491,19.06975401041885,2.7968868667333666
7674.8535,953735130.0,4.934321617887622e+19,4069.497624170001,3.885070094279669,8.979427779786748,19.6932274532854,3.6095407992701194
4628.244,567343350.0,2.8865854893269037e+19,3855.472728526932,3.665416246792295,8.753845968733945,19.460384424122246,3.5860776355137736
7998.845,3040974270.0,6.061015864712723e+19,93515.2516006216,3.9030272811994355,9.483012745548837,19.78254542077757,4.970882446656746
4135.2275,412341390.0,2.1421569568810844e+19,1559.745347164038,3.616499407304958,8.615256930596669,19.330851288629372,3.1930536987717084
5000.1187,8569841310.000001,7.329819790219887e+19,84201.94508283991,3.69898031436464,9.932972780052788,19.86509329727753,4.9253221239104255
7159.4297,863711550.0,6.57436271720044e+19,7943.532494178662,3.854878429010727,8.936368727248233,19.81785366106795,3.900013676427276
6312.989,2127589740.0,2.749415780012893e+19,151322.45687150952,3.800235032596249,9.327887887330002,19.43924042093157,5.179903383883444
5890.056,663836940.0,5.188450950970004e+19,8100.771347916449,3.77011942388309,8.822061415580556,19.715037715485817,3.90852637396438
4988.962,449839620.0,3.332653347522659e+19,4586.455881835404,3.6980101960111074,8.653057703633188,19.522790142017083,3.661477220286091
6420.1255,949908780.0,2.666068122874172e+19,54133.01081099306,3.8075435176988774,8.977681901873309,19.425871242231015,4.733462182683833
4917.2646,715179600.0,3.0796274646941364e+19,11074.291646322828,3.691723578480941,8.854415118016906,19.488498184093647,4.044315956661992
8069.5024,973771290.0,7.599309267554977e+19,7654.741814455003,3.906846755094185,8.988456965960152,19.880774119264714,3.8839305470331746
3481.758,325170180.0,7.480810333742181e+18,3545.0007633583814,3.541798582141162,8.512110711413857,18.87394864390879,3.549616333037364
5969.3076,623347200.0,4.609904951345657e+19,10807.358620367537,3.775923958777859,8.794730013019775,19.66369197104439,4.033719562892172
4515.8486,501669270.0,5.025885200083261e+19,3793.352654789253,3.6547393731805733,8.700417498918574,19.70121256433221,3.5790232194255895
5545.9673,1257964740.0,4.332881391366385e+19,21637.924856249123,3.7439773045726352,9.09966846826502,19.636776800786024,4.335215608250898
6288.03,951230610.0,4.827220128012862e+19,17940.93056407927,3.7985146050420666,8.97828581715752,19.68369710370817,4.253844965372707
7599.537,1072908540.0,9.236666693979985e+19,17339.878520056198,3.8807871337978543,9.030562702146515,19.965515272346803,4.239046050564986
5013.8545,1555098210.0,2.7588289288527745e+19,45778.62639574078,3.7001717267574232,9.191757821474898,19.440724771316926,4.660662757370856
5937.426,686516760.0,2.778618978229147e+19,23135.518849804503,3.7735982099184926,8.836651144175349,19.443828997659853,4.36427924367081
5560.314,14834341530.0,1.5457786642441178e+20,34300.50702490954,3.7450993175922678,10.17126827352214,20.18914730861269,4.535300539765596
14233.704,3088908000.0000005,1.4509213455555215e+20,151699.00338523765,4.153317930122121,9.48980497347227,20.161643869972483,5.180982727617886
4443.792,569917440.0,2.8151014400419054e+19,2771.537276695485,3.647753722778661,8.755811946989406,19.449494048941073,3.4427207241531894
4685.4375,620564400.0,2.6661847884243063e+19,6432.250321176529,3.6707501491116963,8.792786857733773,19.425890246282584,3.808362937324703
3471.185,271114290.0,1.61034686766954e+19,891.7042976728758,3.540477760412437,8.43315240915034,19.206919432857624,2.9502208597798214
4314.018,446987250.0,3.107814649655973e+19,2250.5984273655963,3.634881952839861,8.650295135360983,19.49245510953943,3.352298011065655
5166.203,493042590.0,2.834277697445692e+19,7148.164789709769,3.713171467274328,8.692884436119167,19.452442399390588,3.854194555926036
6277.5996,753512670.0,3.3334404347395936e+19,21923.03172916862,3.7977936119285283,8.87709055919189,19.52289269912109,4.340900612412874
5667.5776,549046440.0,5.09388602508579e+19,6709.071516403374,3.753397475163103,8.739609079937804,19.707049223464253,3.8266624213309015
5477.3613,598023720.0,2.746745560632012e+19,17461.89965572016,3.738571388988142,8.776718410177056,19.438818431269347,4.242091488230909
5324.628,3150894870.0,1.201601484663552e+20,21803.0586396119,3.7262892716054856,9.498433913126219,20.079760456261948,4.338517422830637
5575.6216,598441140.0,3.1341569068439028e+19,11487.594530034388,3.7462932918818566,8.777021441575723,19.496120734975804,4.060229098165954
5840.973,626616990.0,3.707005503470997e+19,13140.778963075622,3.7664851987104844,8.797002166101407,19.56902323078956,4.118621110226672
5224.1562,703352699.9999999,3.051311448899721e+19,13448.274254085356,3.7180161536774152,8.847173158948651,19.48448653856186,4.1286665571998125
5131.439,954082980.0,4.5734370362562855e+19,7311.098209640465,3.710239170594177,8.979586148487005,19.660242704412713,3.863982617801043
5264.76,2372197860.0,7.182048659699832e+19,18154.156392660047,3.72137857817082,9.375150909786024,19.856248343224966,4.258976072443346
5073.846,6561981540.0,5.01760441255685e+19,133635.89597318397,3.7053372814972243,9.817035004305529,19.7004964185936,5.125923129764896
5380.0234,913593240.0,4.504120239405102e+19,9292.58421075227,3.730784164601106,8.960752877414953,19.653609975673913,3.9681365054254782
5650.72,572074110.0,3.8908999566794056e+19,3685.506414725521,3.7521037880150003,8.75745229361681,19.59005006431167,3.566497171437939
6106.926,1729927620.0,4.437245942397711e+19,25390.7153957132,3.785822657512425,9.23802793267088,19.64711350094239,4.404674937503641
7343.3755,1041115050.0,5.050072982938827e+19,10934.204547406353,3.86589573621659,9.01749872453386,19.7032976545263,4.038787194027731
3709.0586,559690650.0,1.8578500292972487e+19,3953.395108923593,3.5692636948696177,8.747948051792697,19.269010653641814,3.5969702206294123
4304.8955,544663530.0,2.2567033980996145e+19,2014.913223993556,3.633962613554089,8.736128296422363,19.353474482855653,3.3042563471757562
5976.8203,831291930.0,2.948726269057936e+19,26090.145821935545,3.7764701984651676,8.91975356448664,19.46963445876566,4.416476506447287
6354.7217,844162380.0,3.905740186832749e+19,17378.211723026143,3.803096535723882,8.92642599396568,19.59170335027346,4.2400050840355545
5437.6816,1106023860.0,1.858433932289458e+19,83611.56003720411,3.7354137741578093,9.043764496005357,19.269147126447546,4.92226632664106
5519.3755,470084490.0,3.640962804649377e+19,5639.184710412068,3.7418899414525613,8.672175922282625,19.561216242290705,3.75121632005367
5394.3584,876373290.0,5.011725800301945e+19,7887.574588839879,3.7319397975064694,8.942689132715252,19.699987302012183,3.8969434791768696
9491.112,1370181150.0,2.5827620735779238e+19,263474.145653802,3.9773170983252766,9.13677798850281,19.412084400408123,5.42073800493459
3827.48,507304440.0,3.0168488337147617e+19,2063.975872112305,3.5829129300267764,8.705268663340588,19.47955354937675,3.314704616080303
7622.417,1012173930.0,5.804486023210064e+19,15222.745382310608,3.8820927040589663,9.00525514723581,19.763763769782404,4.182492983371956
3717.296,383191560.0,1.917738736481264e+19,1311.2208186811897,3.570227144374818,8.583415934942536,19.282789440669294,3.117675836052516
8710.178,2784191400.0,8.460423665115655e+19,19241.920851576167,3.9400270302806693,9.444699087657842,19.927392111362302,4.2842484239180285
5172.6255,1220675220.0,5.572780758353956e+19,10650.245034754087,3.7137110364661003,9.086600128380194,19.746071957588764,4.0273595998890634
5483.2944,749686319.9999999,4.617675636470074e+19,9061.135129652226,3.7390415639325574,8.874879586072579,19.664423423115878,3.957182607131996
4939.0083,5458740480.0,9.846753189399563e+19,31999.50827741905,3.6936397559937353,9.737092447523933,19.99329305238833,4.505143304756022
5148.974,435647340.0,4.387215878135342e+19,3070.739815672147,3.7117206988412104,8.639135066638547,19.642189004903294,3.4872430201536386
6039.077,717405839.9999999,4.01619674388254e+19,12539.270337259852,3.780970567025425,8.855764907702996,19.603814979707092,4.0982722655440265
5290.488,582022620.0,1.6565489207423547e+19,33937.43193183158,3.723495733648094,8.764939863602262,19.219204265871305,4.53067897587113
4453.688,450048330.0,1.6276868124117303e+19,7483.381356455869,3.6487197895672567,8.653259154498137,19.21157084482461,3.874097877627724
